review_text,rating,date,bank,source,review_id,cleaned_text,sentiment_label,sentiment_score
"The reason I give you one star it's because you always need verification key in bank branch this issue is not good at all,it's better to work like other bank like united bank awash bank they not required authorization by bank branch only app give you verification key not by bank branch",1,2023-03-23,Commercial Bank of Ethiopia,Google Play Store,57d89eba-ffcf-4f73-8d51-8059fba754ab,"the reason i give you one star its because you always need verification key in bank branch this issue is not good at all,its better to work like other bank like united bank awash bank they not required authorization by bank branch only app give you verification key not by bank branch",NEGATIVE,0.9984808564186096
It is good but some issues like -It only allows for own telebir account transfer what about for the others telebir accouts ? If possible please include for the others -please merge CBE banking app with CBE birr app like Awash birr,3,2022-11-20,Commercial Bank of Ethiopia,Google Play Store,7ba0df99-9547-4464-89e7-b2a11dafe947,it is good but some issues like it only allows for own telebir account transfer what about for the others telebir accouts ? if possible please include for the others please merge cbe banking app with cbe birr app like awash birr,NEGATIVE,0.9909970760345459
"After I installed the app, when I tried to send money before, it would bring me the people I sent, but now this thing is gone, so why is the suggestion left? Other than that, it is a great application that is easy to use and accessible",3,2024-02-11,Commercial Bank of Ethiopia,Google Play Store,cf537cd6-b521-41e2-b380-fc6165ebefc6,"after i installed the app, when i tried to send money before, it would bring me the people i sent, but now this thing is gone, so why is the suggestion left? other than that, it is a great application that is easy to use and accessible",POSITIVE,0.915114164352417
Doesn't have option to generate statement for transactions,3,2025-09-18,Commercial Bank of Ethiopia,Google Play Store,d20939ad-edfa-4940-87a0-42390551a420,doesnt have option to generate statement for transactions,NEGATIVE,0.9981801509857178
Perfect App if the following will improved: ==》Sometimes why delay to send text for receiver or sender? ==》Need full statement request option menu at home page ==》Please include Cash Withdrawal mechanism option in your next version,5,2023-03-15,Commercial Bank of Ethiopia,Google Play Store,4cf767c3-6bb8-45e8-bd72-8ad21952bae4,perfect app if the following will improved sometimes why delay to send text for receiver or sender? need full statement request option menu at home page please include cash withdrawal mechanism option in your next version,POSITIVE,0.5090799331665039
Some of the worst app made by a bank in order to login when changing phone you have to go to a bank manager and the manager always say something new to login you back to the app it's sad there making billions and cant handle to make a better app for it.,1,2022-12-05,Commercial Bank of Ethiopia,Google Play Store,9ea7a064-0f37-4aa4-8020-25f64c452571,some of the worst app made by a bank in order to login when changing phone you have to go to a bank manager and the manager always say something new to login you back to the app its sad there making billions and cant handle to make a better app for it.,NEGATIVE,0.9997550845146179
I have been using this app for log time since It come to existence and its its marvelous app and usually enjoy its function and simplicity. I know pay everything with this app and make my transaction all by this app. Great Job by CBE.,4,2024-09-25,Commercial Bank of Ethiopia,Google Play Store,8aede617-b09a-4974-9853-ef6b5848c7a6,i have been using this app for log time since it come to existence and its its marvelous app and usually enjoy its function and simplicity. i know pay everything with this app and make my transaction all by this app. great job by cbe.,POSITIVE,0.9988895058631897
"It is not functional after installing error message says ""this device is rooted.you can't use this app."" i think it is not compatible for android 10",2,2021-08-04,Commercial Bank of Ethiopia,Google Play Store,af2de5f8-9945-4868-8a5f-6d8434b8f8f6,it is not functional after installing error message says this device is rooted.you cant use this app. i think it is not compatible for android 10,NEGATIVE,0.999698281288147
The apk doesn't work when the phones developer option is turned on. It always asks me to turn off the developer options to open the apk. Please fix it as it is unnecessary.,4,2025-01-26,Commercial Bank of Ethiopia,Google Play Store,dc3ded2e-c5b6-4241-a149-30ee55d49add,the apk doesnt work when the phones developer option is turned on. it always asks me to turn off the developer options to open the apk. please fix it as it is unnecessary.,NEGATIVE,0.9995075464248657
It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,3,2025-02-22,Commercial Bank of Ethiopia,Google Play Store,014172c7-1372-4b50-9cfa-536ee7aa5967,it have a bug it keeps shut down when i open the app. without any notification. please fix the bug.,NEGATIVE,0.9995484948158264
"We need the previous Version. This one doesn't work, specially while you are in recents and tries to scroll down. Its just rubbish. YOU BETTER SOLVE IT, OR I will transfer to AWASH.",1,2022-10-19,Commercial Bank of Ethiopia,Google Play Store,5808f246-0694-4b64-8b2d-70c66e106d71,"we need the previous version. this one doesnt work, specially while you are in recents and tries to scroll down. its just rubbish. you better solve it, or i will transfer to awash.",NEGATIVE,0.9997981190681458
"updated version keeps crashing on Android Oreo, please fix it. UI is also really bad. its functional but could be a lot better.",3,2019-03-05,Commercial Bank of Ethiopia,Google Play Store,40cbd22e-bd46-4876-b17b-712d0dc434e4,"updated version keeps crashing on android oreo, please fix it. ui is also really bad. its functional but could be a lot better.",NEGATIVE,0.9990684390068054
In most of the cases the app doesn't work properly. It is more than a week the app was stopped working.,1,2020-10-18,Commercial Bank of Ethiopia,Google Play Store,5d55ebff-d79d-42c2-8468-51af9aab8fec,in most of the cases the app doesnt work properly. it is more than a week the app was stopped working.,NEGATIVE,0.9997586607933044
excellent but sometimes can not connect,5,2025-11-10,Commercial Bank of Ethiopia,Google Play Store,8b783bea-df08-43e8-915f-c459fb841a11,excellent but sometimes can not connect,NEGATIVE,0.9832204580307007
Very important for more security now the secret pin is only 4 digit but make for better security 6-8 digits pin please Very nice ui design but the top up is not working please Fix the bug,5,2020-09-30,Commercial Bank of Ethiopia,Google Play Store,72e2a235-94f7-4064-bcf7-5b6124a9dbd4,very important for more security now the secret pin is only 4 digit but make for better security 68 digits pin please very nice ui design but the top up is not working please fix the bug,NEGATIVE,0.9984796643257141
"it suddenly asked me to enter the verification key I received. and it (*get your verification key from the nearest CBE Branch*) Now I'm in Australia, what do you expect me to do???! There is no nearest or furthermost cbe Branch!! SO FRUSTRATING! How can I manage my bank account now????",1,2025-11-25,Commercial Bank of Ethiopia,Google Play Store,fd178fb7-7026-4d02-98a0-5c86c3bd56f5,"it suddenly asked me to enter the verification key i received. and it get your verification key from the nearest cbe branch now im in australia, what do you expect me to do???! there is no nearest or furthermost cbe branch!! so frustrating! how can i manage my bank account now????",NEGATIVE,0.999187171459198
"My experience with this app has been outstanding so far,but sometimes it has a hard time connecting with network and makes it hard to make transactions. Apart from that it's amazing.",4,2024-12-17,Commercial Bank of Ethiopia,Google Play Store,c1a99e84-c5e9-4d2e-998f-2a58cba9cff1,"my experience with this app has been outstanding so far,but sometimes it has a hard time connecting with network and makes it hard to make transactions. apart from that its amazing.",NEGATIVE,0.9853672981262207
Its nice app. If its possible please try to add standing order option. We need it just to contribute small money in monthly basis for people in need or for spiritual things.,5,2022-07-29,Commercial Bank of Ethiopia,Google Play Store,8029f41e-3612-42a1-b627-6f8746ac5a5a,its nice app. if its possible please try to add standing order option. we need it just to contribute small money in monthly basis for people in need or for spiritual things.,NEGATIVE,0.9486605525016785
I wrote that 15 days ago i think. It's better now for the most part. Also please stop showing toasts! There is no way to stop it from showing repeatedly,5,2021-10-09,Commercial Bank of Ethiopia,Google Play Store,9746d2ac-2743-40d9-95bd-dc8f76f9d1c3,i wrote that 15 days ago i think. its better now for the most part. also please stop showing toasts! there is no way to stop it from showing repeatedly,NEGATIVE,0.9976961016654968
It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,Commercial Bank of Ethiopia,Google Play Store,5ea1fad2-c7cd-43c7-b325-1c3f62032fcd,it made life alot easier. i cant even imagine having to make all those transactions in person. so this app was crucial for me. very good app. well done.,POSITIVE,0.9997400641441345
I am not able to transfer. The app is not responding,1,2025-11-11,Commercial Bank of Ethiopia,Google Play Store,60963970-3671-488b-8810-3b3edaddf571,i am not able to transfer. the app is not responding,NEGATIVE,0.999775230884552
"Truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as Telebirr super app, Thus, CBE is my top ultimate choice that I prefer over the other bank due to its beautiful power of lead as a result I could recommend CBE to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. Thank you !",5,2025-08-27,Commercial Bank of Ethiopia,Google Play Store,d43ab2b9-3b6c-473b-a8db-59f171fab8b7,"truly, super competitive when compared to a well known app nowadays functioning broadly by simplest features and means namely known as telebirr super app, thus, cbe is my top ultimate choice that i prefer over the other bank due to its beautiful power of lead as a result i could recommend cbe to others because of its service provision via ethical principles and practice for customers satisfaction with existence of constraints and challenges face from burglary and froudalent hacker. thank you !",POSITIVE,0.9994266033172607
"Amazing App. But sometimes the app won't show the account balance. It says ""no accounts available""",5,2024-05-12,Commercial Bank of Ethiopia,Google Play Store,c1a8fb10-1ce3-486b-97fe-16c1366658ca,amazing app. but sometimes the app wont show the account balance. it says no accounts available,NEGATIVE,0.9600962996482849
I have been using it for the last three years and was working perfectly but since this week cannot even show my balance and unable to make payment. Please try to fix it.,2,2021-04-29,Commercial Bank of Ethiopia,Google Play Store,e6329e72-6522-465f-a20f-87308b2527e5,i have been using it for the last three years and was working perfectly but since this week cannot even show my balance and unable to make payment. please try to fix it.,NEGATIVE,0.9988918900489807
The new update is seems force enable developer options on setting. And please fix the problem on iphones it only works for few days every time it get maintained at branches,1,2025-01-17,Commercial Bank of Ethiopia,Google Play Store,f423cc55-c473-4ef3-a222-50582b9732ba,the new update is seems force enable developer options on setting. and please fix the problem on iphones it only works for few days every time it get maintained at branches,POSITIVE,0.7807753086090088
This app is the worst the current release doesn't work when developers mode is on and the transaction errors make you transfer money twice with errors,1,2025-01-13,Commercial Bank of Ethiopia,Google Play Store,dc9659e4-344d-4aa7-8d9f-84b01fa327fd,this app is the worst the current release doesnt work when developers mode is on and the transaction errors make you transfer money twice with errors,NEGATIVE,0.999771773815155
Doesn't work when a lot of people are using CBE services and usually on weekends. Customer service not helpful or doesn't even respond.,1,2024-03-09,Commercial Bank of Ethiopia,Google Play Store,aaaba471-100a-4a21-98a2-75960ed61f06,doesnt work when a lot of people are using cbe services and usually on weekends. customer service not helpful or doesnt even respond.,NEGATIVE,0.9992819428443909
My phone is not rooted however the app claims that it is. Please fix this bug. Whoever wrote the verification for a rooted OS please please please revisit your code.,1,2021-06-24,Commercial Bank of Ethiopia,Google Play Store,e6fdf36a-bb58-40d2-ae05-fa30e355cc22,my phone is not rooted however the app claims that it is. please fix this bug. whoever wrote the verification for a rooted os please please please revisit your code.,NEGATIVE,0.9912369251251221
"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Commercial Bank of Ethiopia,Google Play Store,05480cec-2025-459d-b778-dffc965c770d,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",POSITIVE,0.9915570020675659
"This app is smart app for me. For making it more the best, I suggest that it is good if the transactions list were up to 2 or 3 months or even more.",5,2024-03-31,Commercial Bank of Ethiopia,Google Play Store,70751865-f73b-41fd-b19d-6fdfd4720e67,"this app is smart app for me. for making it more the best, i suggest that it is good if the transactions list were up to 2 or 3 months or even more.",POSITIVE,0.9986910223960876
"I have started using these apps since 2020, and I have experienced a suitable way to do digital money exchange and a simple way of transferring cash.",5,2023-12-14,Commercial Bank of Ethiopia,Google Play Store,8722efbf-336d-40a0-83fa-98555dafd8f2,"i have started using these apps since 2020, and i have experienced a suitable way to do digital money exchange and a simple way of transferring cash.",POSITIVE,0.9599631428718567
I realy hate this app it simply keep on saying that your device is rooted you can't use this ap when my device is not rooted so you better consult an android developer✌️ so one star is too much....,1,2021-06-19,Commercial Bank of Ethiopia,Google Play Store,00996804-4cd3-4379-9f2b-f8d1dbf81399,i realy hate this app it simply keep on saying that your device is rooted you cant use this ap when my device is not rooted so you better consult an android developer so one star is too much....,NEGATIVE,0.9992462396621704
Ever loved apps software for transaction timely and with speed. But the activation key process should be improved.,4,2022-02-12,Commercial Bank of Ethiopia,Google Play Store,bbec6712-a8aa-419d-8633-8b816bed4084,ever loved apps software for transaction timely and with speed. but the activation key process should be improved.,POSITIVE,0.9928421974182129
It just keeps getting worse. You no longer have the frequently sent accounts log which was the best feature of this app.,3,2024-02-12,Commercial Bank of Ethiopia,Google Play Store,3ead1964-b3e4-4361-b8f8-80e518558212,it just keeps getting worse. you no longer have the frequently sent accounts log which was the best feature of this app.,NEGATIVE,0.9991925358772278
"Too much slow n not working most of the time. ""Processing"" ""sync failed""... pls some one tell me how i can remove the update n use the pervious version??",1,2020-07-28,Commercial Bank of Ethiopia,Google Play Store,730923e8-3956-45bb-a162-5eb740c04dff,too much slow n not working most of the time. processing sync failed... pls some one tell me how i can remove the update n use the pervious version??,NEGATIVE,0.9997932314872742
Great App. I wonder why do I need CBE Birr when this app works pretty good and exceedingly convenient. There were bugs but it seems like they are now addressed.,4,2022-01-04,Commercial Bank of Ethiopia,Google Play Store,27cb470c-4230-45ce-bad9-9251190a1d56,great app. i wonder why do i need cbe birr when this app works pretty good and exceedingly convenient. there were bugs but it seems like they are now addressed.,POSITIVE,0.8643090724945068
"Good interface, but long waiting for synchronization. U better need to look at the backend infrastructure",4,2020-08-19,Commercial Bank of Ethiopia,Google Play Store,bb9eafef-700e-4b2c-b7da-03ae1a14fdbb,"good interface, but long waiting for synchronization. u better need to look at the backend infrastructure",NEGATIVE,0.9947875738143921
why this app is logging in while your device is not connected to internet ... is it appropriate ?... and it isnt exposed to hucking or malicious activity?,1,2025-08-12,Commercial Bank of Ethiopia,Google Play Store,493a4d91-6ef5-44e4-94d6-4f578ace1433,why this app is logging in while your device is not connected to internet ... is it appropriate ?... and it isnt exposed to hucking or malicious activity?,NEGATIVE,0.9912410378456116
it was good app but it have some issues like it doesnt give me the right amount that I have in the bank and have some issues in transferring,2,2025-06-04,Commercial Bank of Ethiopia,Google Play Store,9af95d2a-e42c-45ff-a4c9-5c38765df4a4,it was good app but it have some issues like it doesnt give me the right amount that i have in the bank and have some issues in transferring,NEGATIVE,0.9981192946434021
"ohhhh🤦 you must upgrade transferring problem. most of time, when transfer from CBE mobile banking to tele birr account, always suspending for 3 to 5 days 🤔. please try to fix it 🙏",2,2025-08-14,Commercial Bank of Ethiopia,Google Play Store,3e485515-99df-4aac-9609-17d3e1cc5ea4,"ohhhh you must upgrade transferring problem. most of time, when transfer from cbe mobile banking to tele birr account, always suspending for 3 to 5 days . please try to fix it",NEGATIVE,0.9983110427856445
for the frist use the app is perfect but soon it begins to change the speed the massages and cost an arm and leg,1,2025-06-29,Commercial Bank of Ethiopia,Google Play Store,75d35698-8825-439f-aad6-c723dfa9e2a8,for the frist use the app is perfect but soon it begins to change the speed the massages and cost an arm and leg,NEGATIVE,0.9887598752975464
I don't think it is compatible with the new android version 16 it fails to open. Please update it or find a solution.,1,2025-08-14,Commercial Bank of Ethiopia,Google Play Store,e78bae17-ead8-4376-98d9-b9c6f966094e,i dont think it is compatible with the new android version 16 it fails to open. please update it or find a solution.,NEGATIVE,0.9997661709785461
application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,Commercial Bank of Ethiopia,Google Play Store,c9e0e2f6-6903-4148-929a-97ae808a475d,application bank commercial ethiopia i am very happy to be able to appear in a great job on a pleasant job,POSITIVE,0.9998462200164795
after apdate the app doesn't work any thing else it said enable to connects,1,2025-09-12,Commercial Bank of Ethiopia,Google Play Store,93aec6fd-b95e-497a-bf23-525362628cb8,after apdate the app doesnt work any thing else it said enable to connects,NEGATIVE,0.9996627569198608
it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16,Commercial Bank of Ethiopia,Google Play Store,aef081be-7fc2-42f9-9ae7-fb9a292c835b,its best app to use recently and upgraded day to day for internationalization,POSITIVE,0.9985356330871582
"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Commercial Bank of Ethiopia,Google Play Store,175e9e6c-3ed2-4cbb-900b-3d49a2f72216,"this application provides timely service in a good, fast and reliable manner.",POSITIVE,0.9998519420623779
terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Commercial Bank of Ethiopia,Google Play Store,8f877e47-8028-4984-b9d0-494fba9121dc,terrible when showing history of transaction it shows in disorganised way,NEGATIVE,0.9996823072433472
very good application! thank you all who participate!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play Store,e0d24942-f1ad-4b2d-9c1d-a3d0f26e7b1f,very good application! thank you all who participate!,POSITIVE,0.9998753070831299
what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,Commercial Bank of Ethiopia,Google Play Store,0dce324c-a868-401d-bf8a-6155518ae7e3,what an amazing app. you know how much it simplify life. thanks cbe. i proud of you.,POSITIVE,0.9998732805252075
screen shoot always not allowed why?,5,2025-10-02,Commercial Bank of Ethiopia,Google Play Store,65f32267-1792-445a-9d83-988683a246bb,screen shoot always not allowed why?,NEGATIVE,0.9965750575065613
"I appreciate CBE for letting us enjoy this wonderful app. However, I would like it even more if you could raise the maximum amount to transfer from 25,000 to other banks.",4,2023-01-02,Commercial Bank of Ethiopia,Google Play Store,8eb07c9c-6e7d-48c0-92de-a13e7e67def7,"i appreciate cbe for letting us enjoy this wonderful app. however, i would like it even more if you could raise the maximum amount to transfer from 25,000 to other banks.",POSITIVE,0.9997227787971497
I like the app but sometimes it gives you error message but the transfer was done even no notification so i thought not transferred so i do transfer again so i do double transfer Please improve this,3,2022-05-06,Commercial Bank of Ethiopia,Google Play Store,10cebabe-1e3e-4cf0-9a35-ab53bc3fb521,i like the app but sometimes it gives you error message but the transfer was done even no notification so i thought not transferred so i do transfer again so i do double transfer please improve this,NEGATIVE,0.9759781360626221
Recent and Accounts not responding thw previous version was nice. This version UI looks attractive but almost half features not working.,1,2023-01-26,Commercial Bank of Ethiopia,Google Play Store,b831ff78-1ba8-4ae0-acd8-863098a15d46,recent and accounts not responding thw previous version was nice. this version ui looks attractive but almost half features not working.,NEGATIVE,0.999265730381012
"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01,Bank of Abyssinia,Google Play Store,1310296e-3850-494f-83bc-936ea27684ab,"it does not show the name of the person who sent the money to request a receipt. this has become very difficult for us. when different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",NEGATIVE,0.9997054934501648
"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,2025-11-08,Bank of Abyssinia,Google Play Store,c6661ae9-95ab-4a2d-be7b-ad93bb48f278,"i would like to share feedback regarding the application. it frequently experiences disruptions and does not function properly, often freezing or failing to load. this issue is affecting workflow and efficiency. kindly review and address this problem to ensure smoother performance.",NEGATIVE,0.9947029948234558
"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04,Bank of Abyssinia,Google Play Store,e7e0dd5b-59ee-4ed8-abe8-821ed28c1a6f,"your application is very irritating to use, some functionality doesnt even work like on the card management. you need to do better than this and it good idea to reference other banking applications.",NEGATIVE,0.9993140697479248
It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,2025-11-22,Bank of Abyssinia,Google Play Store,d36fbdcb-b57e-4384-8e5b-ae549e25b33e,it keeps notifying me to disable developer options and quiet while im not enabled. always bring another type of problem with new updates.,NEGATIVE,0.9977422952651978
I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,2025-11-18,Bank of Abyssinia,Google Play Store,c198f602-e9fb-4b61-ad3a-8efe42269b8d,i cant belive i could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,NEGATIVE,0.999693751335144
On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15,Bank of Abyssinia,Google Play Store,7cedd008-b817-442b-9da0-76ea15713450,on my ios its perfect but on android it barley works and dont transfer and after a while it crushed and totally stopped working. please fix the issue my beloved bank of abyssinia.,NEGATIVE,0.9962435960769653
Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05,Bank of Abyssinia,Google Play Store,7345b274-906c-4bfc-b37d-8131020ad13e,why does it keep crashing? i cant even use this. boa should do better. you have many customers and how to deal with this. i cant send money now.,NEGATIVE,0.9990938901901245
its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11,Bank of Abyssinia,Google Play Store,dfad5025-20f7-4556-bdaf-294785947fa3,its nice app especially the transaction limit is extended but we face that boa m.banking app doesnt respond at the activation stage strictly at smsng mobile phone. please try this to make safe.,NEGATIVE,0.9988732933998108
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,Bank of Abyssinia,Google Play Store,b42ad5f5-049c-49dc-a13c-39b7414793d0,"i dont know what is wrong with boa as a bank in general. its been going backwards since last year or so. the app is a disaster to use in every possible way. not stable to log in and very slow to perform transactions, couldnt take a screenshot or cant even find the pictures even using its save screenshot option. most of the time, it fails to perform transactions and so on. simply, its the worst!",NEGATIVE,0.9998199343681335
this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05,Bank of Abyssinia,Google Play Store,8fa4d905-fcd5-4124-8745-0014e9e746cf,this app launch time is so long also has dozen bugs in addition its has been long time get update,NEGATIVE,0.9985607266426086
What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,2,2024-05-08,Bank of Abyssinia,Google Play Store,91fa4fb9-0eb5-41f3-81b0-c40aea7e51ff,whats wrong with app. this days? it doesnt working properly. 1 its very slow  doesnt open. its very annoying. 2 most of the time it says repeatedly please try it again or try it later but again and again it doesnt open or work. 3 repeatedly it says something went wrong then it off the screen. ive updated the app. when it needed but nothing changed. please if it has some issues with the app. please fix it otherwise im going to uninstall it.,NEGATIVE,0.9997007846832275
when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,2025-11-13,Bank of Abyssinia,Google Play Store,0ed79d57-a54c-4541-9df0-67e1e8c72be3,when trying to activate the app it keeps on loading on the security questions page. it has been two days,NEGATIVE,0.9952510595321655
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,Bank of Abyssinia,Google Play Store,c150161c-e679-408f-aa76-41f4c9787f9a,"i have a worst experience while using this mobile application through out the year. most of the time it fails to login or automatically closed the app. and also it takes so much loading time 5 minutes  trying to access the internal services. sometimes also while transferring within and to other bank also fails. so, boa please fix your app.",NEGATIVE,0.9997935891151428
"Barely works, it always fails to connect",1,2025-11-07,Bank of Abyssinia,Google Play Store,aa74e8f9-67d1-486a-a601-761ce0c79a4e,"barely works, it always fails to connect",NEGATIVE,0.9997532963752747
"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25,Bank of Abyssinia,Google Play Store,c90fb60a-ea63-47f0-aa65-fcb41b6534e1,"nothing has been improved, it doesnt work like the previous version.",NEGATIVE,0.9996867179870605
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,Bank of Abyssinia,Google Play Store,3559b91c-fad9-4032-bebe-cf99974b9628,"hello, im facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says boamobile closed because this app has a bug. i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",NEGATIVE,0.999369204044342
OMG this is like the worst mobile banking app ever. I have many different mobile banking app from different banks but this is the worst so far. It says it has connection issue when I have wifi or data connection and while I'm using other social media apps. It keeps asking me for update once like every week and takes forever to load like I have to wait at least 10 minutes to login and another 10 min to see my balance.,1,2024-05-02,Bank of Abyssinia,Google Play Store,c78f1ddc-5a45-4a99-b001-d1541be9fea4,omg this is like the worst mobile banking app ever. i have many different mobile banking app from different banks but this is the worst so far. it says it has connection issue when i have wifi or data connection and while im using other social media apps. it keeps asking me for update once like every week and takes forever to load like i have to wait at least 10 minutes to login and another 10 min to see my balance.,NEGATIVE,0.9997627139091492
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Bank of Abyssinia,Google Play Store,a2fb35e2-3828-4626-bddb-7443e04bf770,"it crashes frequently. it launches on android 8.1 but i dont think it actually works on versions less than 10. if so, it shouldnt be available for download by such devices to begin with, like many other finance apps are not. it was so much better three months ago, upgrades should be for the better.",NEGATIVE,0.9991775155067444
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,Bank of Abyssinia,Google Play Store,9815bb8a-2108-49fe-8292-fb360aed8331,very unprofessional and mischievous bank in my opinion. i have had several occasions but recently i used abyssinia card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but i learned yesterday that since it has been 3 months the bank has decided to include it in their income. how absurd. if you can avoid this bank.,NEGATIVE,0.9941067695617676
"Developers/ the company takes too long to update the app, and throughout that process, the app is basically useless. We can't send money or even be able to check our account. They even take it down from the Play Store for a while. This whole process usually takes them 3 to 5 days. This is very disappointing. It is an improvement from the previous version of the app, but they still have a long way to go to compete with the likes of CBE. Transferring to other banks sometimes doesn't work.",2,2024-05-03,Bank of Abyssinia,Google Play Store,07b87145-49d8-4394-bbf7-73e43dec9ac2,"developers the company takes too long to update the app, and throughout that process, the app is basically useless. we cant send money or even be able to check our account. they even take it down from the play store for a while. this whole process usually takes them 3 to 5 days. this is very disappointing. it is an improvement from the previous version of the app, but they still have a long way to go to compete with the likes of cbe. transferring to other banks sometimes doesnt work.",NEGATIVE,0.9997995495796204
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,Bank of Abyssinia,Google Play Store,03ed7b23-17b8-4ae5-9c2f-29922a888edf,"terrible bank experience its unbelievable that with all the modern technology, this bank still struggles with even basic transactions. the app constantly crashes, services are limited, and every time i try to transfer money or load telebirr, theres a huge delay. i have to wait 5 days for failed transactions to be refunded! even ussd is unreliable. theyve put me in embarrassing situations countless times, and customer care never fixes anything. ive switched banks, and you should too!",NEGATIVE,0.9994702935218811
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,Bank of Abyssinia,Google Play Store,f0fe277f-65c1-461c-afad-8cd40c6ab368,"its been two months now, i cannot do any transaction using this app. its really disappointing. i am using bank of abyssinia currently because its the nearest bank to my work place. the bank is turning to the worst bank in the country day by day. they always respond to customers that they are updating their system all year long, i think thats what they train their customer service operators to do.",NEGATIVE,0.9997197985649109
